ID;FECHAVENTA;PRODUCTOCOMPRADO;CANALVENTA;IMPORTE
9884686;2/10/2022 0:00;VP Informe;WEB;15
9109357;2/10/2022 0:00;VP Informe;WEB;15
9109357;2/10/2022 0:00;VP Informe;WEB;15
9109357;2/10/2022 0:00;VP Informe;WEB;22
9679830;3/10/2022 0:00;VP Informe;WEB;15
9679830;3/10/2022 0:00;VP Informe;WEB;15
9766876;3/10/2022 0:00;VP Informe;WEB;65
9904631;19/10/2022 0:00;VP Informe;WEB;70
9907418;19/10/2022 0:00;VP Informe;WEB;35
9836537;19/10/2022 0:00;VP Informe;WEB;70
6830373;19/10/2022 0:00;Bono;CALLCENTER;500
8353779;19/10/2022 0:00;Bono;CALLCENTER;500
9907195;19/10/2022 0:00;VP Informe;WEB;15
9629639;19/10/2022 0:00;VP Informe;WEB;15
9907823;19/10/2022 0:00;VP Informe;WEB;35
9901270;19/10/2022 0:00;VP Informe;WEB;40
9893047;19/10/2022 0:00;VP Informe;WEB;35
7799510;19/10/2022 0:00;VP Informe;WEB;25
9908691;20/10/2022 0:00;VP Informe;WEB;35
9358978;2/11/2022 0:00;Bono;WEB;300
9926548;3/11/2022 0:00;VP Informe;WEB;40
6611817;3/11/2022 0:00;VP Informe;WEB;65
9927095;3/11/2022 0:00;VP Informe;WEB;15
9927116;3/11/2022 0:00;VP Informe;WEB;25
7513650;3/11/2022 0:00;VP Informe;WEB;25
9927168;3/11/2022 0:00;VP Informe;WEB;35
6333764;3/11/2022 0:00;VP Informe;WEB;15
9917755;3/11/2022 0:00;VP Informe;WEB;40
9557508;29/11/2022 0:00;VP Informe;WEB;15
9557508;29/11/2022 0:00;VP Informe;WEB;25
9958737;30/11/2022 0:00;VP Informe;WEB;15
9958737;30/11/2022 0:00;VP Informe;WEB;40
9959075;30/11/2022 0:00;Bono;CALLCENTER;300
6611817;30/11/2022 0:00;VP Informe;WEB;65
6522737;30/11/2022 0:00;VP Informe;WEB;65
9951773;30/11/2022 0:00;VP Informe;WEB;65
9951773;30/11/2022 0:00;VP Informe;WEB;65
9951773;30/11/2022 0:00;VP Informe;WEB;65
9819384;30/11/2022 0:00;VP Informe;WEB;15
9801376;3/10/2022 0:00;VP Informe;WEB;25
9883326;3/10/2022 0:00;VP Informe;WEB;15
9173923;3/10/2022 0:00;VP Informe;WEB;35
8434995;3/10/2022 0:00;VP Informe;WEB;25
9173923;3/10/2022 0:00;VP Informe;WEB;15
8434995;3/10/2022 0:00;VP Informe;WEB;25
7973836;3/10/2022 0:00;VP Informe;WEB;25
6845312;3/10/2022 0:00;VP Informe;WEB;40
7973836;3/10/2022 0:00;Bono;WEB;300
6575537;3/10/2022 0:00;VP Informe;WEB;65
7313586;3/10/2022 0:00;VP Informe;WEB;40
7313586;3/10/2022 0:00;VP Informe;WEB;70
9884388;3/10/2022 0:00;VP Informe;WEB;40
9885668;3/10/2022 0:00;VP Informe;WEB;35
7769623;20/10/2022 0:00;VP Informe;WEB;65
7422444;20/10/2022 0:00;VP Informe;WEB;15
9753698;20/10/2022 0:00;VP Informe;WEB;40
9905376;20/10/2022 0:00;VP Informe;WEB;65
9905376;20/10/2022 0:00;VP Informe;WEB;65
7507003;20/10/2022 0:00;VP Informe;WEB;15
7507003;20/10/2022 0:00;VP Informe;WEB;15
9909518;20/10/2022 0:00;VP Informe;WEB;15
9499892;20/10/2022 0:00;VP Informe;WEB;35
9909711;20/10/2022 0:00;VP Informe;WEB;40
9909813;20/10/2022 0:00;VP Informe;WEB;40
9499892;20/10/2022 0:00;VP Informe;WEB;35
9499892;20/10/2022 0:00;VP Informe;WEB;35
6555162;3/11/2022 0:00;VP Informe;WEB;65
6555162;3/11/2022 0:00;VP Informe;WEB;35
8560740;3/11/2022 0:00;Bono;WEB;150
9927732;3/11/2022 0:00;VP Informe;WEB;70
9927732;3/11/2022 0:00;VP Informe;WEB;70
8850346;4/11/2022 0:00;VP Informe;WEB;25
9928068;4/11/2022 0:00;VP Informe;WEB;15
9893602;4/11/2022 0:00;VP Informe;WEB;15
9928119;4/11/2022 0:00;VP Informe;WEB;15
7596284;4/11/2022 0:00;VP Informe;WEB;15
9306799;4/11/2022 0:00;VP Informe;WEB;65
9561235;4/11/2022 0:00;Bono;CALLCENTER;1000
9928359;4/11/2022 0:00;VP Informe;WEB;35
9928394;4/11/2022 0:00;VP Informe;WEB;35
6382792;4/11/2022 0:00;VP Informe;WEB;40
6382792;4/11/2022 0:00;VP Informe;WEB;40
9411512;17/11/2022 0:00;Bono;CALLCENTER;4600
9897318;17/11/2022 0:00;VP Informe;WEB;15
9064020;17/11/2022 0:00;VP Informe;WEB;15
9848185;17/11/2022 0:00;VP Informe;WEB;6
9064020;17/11/2022 0:00;VP Informe;WEB;40
6366812;17/11/2022 0:00;VP Informe;WEB;40
9944224;17/11/2022 0:00;VP Informe;WEB;22
9944224;17/11/2022 0:00;VP Informe;WEB;15
9908363;17/11/2022 0:00;VP Informe;WEB;25
9944358;17/11/2022 0:00;VP Informe;WEB;35
9801376;18/11/2022 0:00;VP Informe;WEB;25
9920237;18/11/2022 0:00;VP Informe;WEB;35
9920237;18/11/2022 0:00;VP Informe;WEB;35
9864553;3/10/2022 0:00;VP Informe;WEB;15
9864553;3/10/2022 0:00;VP Informe;WEB;15
9886232;3/10/2022 0:00;Bono;CALLCENTER;150
9885430;3/10/2022 0:00;VP Informe;WEB;40
9801376;4/10/2022 0:00;VP Informe;WEB;25
7154971;4/10/2022 0:00;VP Informe;WEB;15
9819357;4/10/2022 0:00;VP Informe;WEB;65
8635808;4/10/2022 0:00;VP Informe;WEB;35
8204503;4/10/2022 0:00;VP Informe;WEB;65
9499892;20/10/2022 0:00;VP Informe;WEB;35
9499892;20/10/2022 0:00;VP Informe;WEB;35
9909891;20/10/2022 0:00;VP Informe;WEB;25
8089876;20/10/2022 0:00;VP Informe;WEB;65
9499892;21/10/2022 0:00;VP Informe;WEB;35
9885076;21/10/2022 0:00;VP Informe;WEB;15
9871038;21/10/2022 0:00;VP Informe;WEB;15
9871038;21/10/2022 0:00;VP Informe;WEB;25
9871038;21/10/2022 0:00;VP Informe;WEB;25
9871038;21/10/2022 0:00;VP Informe;WEB;15
9871038;21/10/2022 0:00;VP Informe;WEB;15
8635808;21/10/2022 0:00;VP Informe;WEB;15
9489754;21/10/2022 0:00;VP Informe;WEB;35
9735832;4/11/2022 0:00;VP Informe;WEB;25
9686849;4/11/2022 0:00;VP Informe;WEB;65
6623363;4/11/2022 0:00;VP Informe;WEB;25
9928998;5/11/2022 0:00;VP Informe;WEB;35
9921799;5/11/2022 0:00;VP Informe;WEB;15
9929184;5/11/2022 0:00;VP Informe;WEB;15
9929592;5/11/2022 0:00;VP Informe;WEB;15
9929973;6/11/2022 0:00;VP Informe;WEB;15
9929982;6/11/2022 0:00;VP Informe;WEB;25
9930138;6/11/2022 0:00;VP Informe;WEB;15
8125558;6/11/2022 0:00;VP Informe;WEB;40
9930330;7/11/2022 0:00;VP Informe;WEB;15
9930375;7/11/2022 0:00;VP Informe;WEB;35
9930456;7/11/2022 0:00;VP Informe;WEB;35
9930837;7/11/2022 0:00;VP Informe;WEB;35
9920237;18/11/2022 0:00;VP Informe;WEB;35
9940415;18/11/2022 0:00;Bono;CALLCENTER;300
9945254;18/11/2022 0:00;VP Informe;WEB;65
9109357;18/11/2022 0:00;Bono;WEB;150
9945374;18/11/2022 0:00;VP Informe;WEB;25
7077698;18/11/2022 0:00;VP Informe;WEB;40
9945383;18/11/2022 0:00;VP Informe;WEB;35
9924074;18/11/2022 0:00;Bono;CALLCENTER;1000
9945801;19/11/2022 0:00;VP Informe;WEB;65
7755969;19/11/2022 0:00;VP Informe;WEB;65
9928119;19/11/2022 0:00;VP Informe;WEB;35
9946020;19/11/2022 0:00;VP Informe;WEB;15
9946020;19/11/2022 0:00;VP Informe;WEB;15
9801376;4/10/2022 0:00;VP Informe;WEB;25
8077760;4/10/2022 0:00;VP Informe;WEB;15
9171501;4/10/2022 0:00;VP Informe;WEB;15
9024301;4/10/2022 0:00;VP Informe;WEB;15
9537850;4/10/2022 0:00;VP Informe;WEB;35
9887740;4/10/2022 0:00;Plan;WEB;252
9880687;4/10/2022 0:00;VP Informe;WEB;15
9880687;4/10/2022 0:00;VP Informe;WEB;15
9888385;5/10/2022 0:00;VP Informe;WEB;15
7339334;21/10/2022 0:00;VP Informe;WEB;70
9910987;21/10/2022 0:00;VP Informe;WEB;15
7535698;21/10/2022 0:00;Bono;CALLCENTER;500
9122905;21/10/2022 0:00;VP Informe;WEB;35
7794905;22/10/2022 0:00;VP Informe;WEB;15
7101643;22/10/2022 0:00;VP Informe;WEB;35
7101643;22/10/2022 0:00;VP Informe;WEB;65
9912001;22/10/2022 0:00;VP Informe;WEB;35
7629154;23/10/2022 0:00;VP Informe;WEB;35
9912763;23/10/2022 0:00;VP Informe;WEB;40
9208639;23/10/2022 0:00;VP Informe;WEB;40
9208639;23/10/2022 0:00;VP Informe;WEB;35
9930837;7/11/2022 0:00;VP Informe;WEB;35
7154971;8/11/2022 0:00;VP Informe;WEB;15
9931278;8/11/2022 0:00;VP Informe;WEB;35
7113600;8/11/2022 0:00;Bono;WEB;500
7932031;8/11/2022 0:00;VP Informe;WEB;15
8906798;8/11/2022 0:00;Plan;CALLCENTER;414
9931408;8/11/2022 0:00;VP Informe;WEB;15
9928394;8/11/2022 0:00;VP Informe;WEB;40
9931278;8/11/2022 0:00;VP Informe;WEB;35
8756595;8/11/2022 0:00;VP Informe;WEB;25
9946020;19/11/2022 0:00;VP Informe;WEB;15
7755969;19/11/2022 0:00;VP Informe;WEB;65
9946482;19/11/2022 0:00;VP Informe;WEB;15
9946482;19/11/2022 0:00;VP Informe;WEB;40
9946482;19/11/2022 0:00;VP Informe;WEB;22
9946482;19/11/2022 0:00;VP Informe;WEB;22
9946482;19/11/2022 0:00;VP Informe;WEB;65
9932428;20/11/2022 0:00;VP Informe;WEB;65
9947385;20/11/2022 0:00;VP Informe;WEB;15
9942644;20/11/2022 0:00;VP Informe;WEB;35
9947830;21/11/2022 0:00;VP Informe;WEB;9
7322581;21/11/2022 0:00;Bono;WEB;150
6911995;21/11/2022 0:00;VP Informe;WEB;9
8535542;5/10/2022 0:00;VP Informe;WEB;40
9887896;5/10/2022 0:00;VP Informe;WEB;35
9887896;5/10/2022 0:00;VP Informe;WEB;40
9887896;5/10/2022 0:00;VP Informe;WEB;65
9887896;5/10/2022 0:00;VP Informe;WEB;25
9888697;5/10/2022 0:00;VP Informe;WEB;25
9003322;5/10/2022 0:00;Bono;WEB;300
8107039;5/10/2022 0:00;VP Informe;WEB;65
8844296;5/10/2022 0:00;Bono;CALLCENTER;150
9888979;5/10/2022 0:00;VP Informe;CALLCENTER;35
9885132;5/10/2022 0:00;VP Informe;WEB;40
9889150;5/10/2022 0:00;VP Informe;WEB;15
9611641;5/10/2022 0:00;Bono;WEB;500
8844296;5/10/2022 0:00;Bono;WEB;150
9905376;24/10/2022 0:00;VP Informe;WEB;65
9293010;24/10/2022 0:00;Bono;CALLCENTER;1000
9140534;24/10/2022 0:00;VP Informe;WEB;65
8089876;24/10/2022 0:00;VP Informe;WEB;65
9064020;24/10/2022 0:00;VP Informe;WEB;65
9064020;24/10/2022 0:00;VP Informe;WEB;40
7673098;24/10/2022 0:00;VP Informe;WEB;35
9767410;24/10/2022 0:00;VP Informe;WEB;9
9871038;24/10/2022 0:00;VP Informe;WEB;9
9064020;24/10/2022 0:00;VP Informe;WEB;65
9608557;8/11/2022 0:00;VP Informe;WEB;9
7404044;8/11/2022 0:00;VP Informe;WEB;65
9147002;8/11/2022 0:00;VP Informe;WEB;9
9231174;8/11/2022 0:00;VP Informe;WEB;15
9749147;8/11/2022 0:00;VP Informe;WEB;9
8886727;8/11/2022 0:00;VP Informe;WEB;65
9231174;8/11/2022 0:00;VP Informe;WEB;15
9231174;8/11/2022 0:00;VP Informe;WEB;15
9932271;8/11/2022 0:00;VP Informe;WEB;9
9231174;8/11/2022 0:00;VP Informe;WEB;15
9924897;8/11/2022 0:00;VP Informe;WEB;15
9901270;21/11/2022 0:00;VP Informe;WEB;9
9141406;21/11/2022 0:00;VP Informe;WEB;40
7772262;21/11/2022 0:00;VP Informe;WEB;65
6831521;21/11/2022 0:00;VP Informe;WEB;9
6426752;21/11/2022 0:00;VP Informe;WEB;40
6763139;21/11/2022 0:00;VP Informe;WEB;65
9909891;21/11/2022 0:00;VP Informe;WEB;35
7302729;21/11/2022 0:00;VP Informe;WEB;35
9819384;21/11/2022 0:00;VP Informe;WEB;15
8405273;21/11/2022 0:00;Plan;CALLCENTER;252
9946080;21/11/2022 0:00;VP Informe;WEB;15
8946867;5/10/2022 0:00;VP Informe;WEB;15
6464093;5/10/2022 0:00;VP Informe;WEB;25
9006748;5/10/2022 0:00;VP Informe;WEB;15
9890168;6/10/2022 0:00;VP Informe;WEB;15
9370999;6/10/2022 0:00;VP Informe;WEB;65
9690530;6/10/2022 0:00;VP Informe;WEB;15
9891007;6/10/2022 0:00;VP Informe;WEB;35
6808176;6/10/2022 0:00;Plan;CALLCENTER;414
9431897;6/10/2022 0:00;VP Informe;WEB;15
9891258;6/10/2022 0:00;VP Informe;WEB;15
8919390;24/10/2022 0:00;VP Informe;WEB;9
9210980;24/10/2022 0:00;VP Informe;WEB;35
9424547;24/10/2022 0:00;Bono;CALLCENTER;150
9911737;24/10/2022 0:00;VP Informe;WEB;15
9914835;24/10/2022 0:00;VP Informe;WEB;65
9814491;24/10/2022 0:00;VP Informe;WEB;15
9914191;24/10/2022 0:00;VP Informe;WEB;25
6783813;24/10/2022 0:00;VP Informe;WEB;40
9542296;24/10/2022 0:00;VP Informe;WEB;25
7154971;24/10/2022 0:00;VP Informe;WEB;15
9809133;25/10/2022 0:00;VP Informe;WEB;9
9915228;25/10/2022 0:00;VP Informe;WEB;15
9924897;8/11/2022 0:00;VP Informe;WEB;22
9932777;8/11/2022 0:00;VP Informe;WEB;35
9932453;9/11/2022 0:00;VP Informe;WEB;35
6385881;9/11/2022 0:00;VP Informe;WEB;15
6808194;9/11/2022 0:00;VP Informe;WEB;40
6808194;9/11/2022 0:00;VP Informe;WEB;70
9933392;9/11/2022 0:00;VP Informe;WEB;22
9933392;9/11/2022 0:00;VP Informe;WEB;65
8915419;9/11/2022 0:00;VP Informe;WEB;15
9933765;9/11/2022 0:00;VP Informe;WEB;65
9933970;9/11/2022 0:00;VP Informe;WEB;65
6522737;9/11/2022 0:00;VP Informe;WEB;15
7942415;21/11/2022 0:00;Bono;WEB;150
9949196;22/11/2022 0:00;VP Informe;WEB;35
9942332;22/11/2022 0:00;VP Informe;WEB;40
6575537;22/11/2022 0:00;VP Informe;WEB;15
9816648;22/11/2022 0:00;VP Informe;WEB;15
9949554;22/11/2022 0:00;VP Informe;WEB;65
9949671;22/11/2022 0:00;VP Informe;WEB;65
9890141;22/11/2022 0:00;VP Informe;WEB;40
9493626;22/11/2022 0:00;VP Informe;WEB;25
9943301;22/11/2022 0:00;VP Informe;WEB;35
9950111;22/11/2022 0:00;VP Informe;WEB;40
9943301;22/11/2022 0:00;VP Informe;WEB;35
9943301;22/11/2022 0:00;VP Informe;WEB;35
8693771;6/10/2022 0:00;VP Informe;WEB;25
9891660;6/10/2022 0:00;VP Informe;WEB;25
7231006;6/10/2022 0:00;VP Informe;WEB;15
9891690;6/10/2022 0:00;VP Informe;WEB;65
9892038;7/10/2022 0:00;VP Informe;WEB;15
9892131;7/10/2022 0:00;VP Informe;WEB;35
9892257;7/10/2022 0:00;Plan;CALLCENTER;414
7065985;7/10/2022 0:00;VP Informe;WEB;15
9861622;7/10/2022 0:00;Plan;CALLCENTER;414
9889304;7/10/2022 0:00;VP Informe;WEB;15
9068497;25/10/2022 0:00;VP Informe;WEB;35
9915563;25/10/2022 0:00;VP Informe;WEB;35
9764622;25/10/2022 0:00;VP Informe;WEB;9
8408832;25/10/2022 0:00;Bono;WEB;150
9582839;25/10/2022 0:00;Bono;CALLCENTER;500
8408832;25/10/2022 0:00;VP Informe;WEB;65
9712452;25/10/2022 0:00;VP Informe;WEB;70
9933392;9/11/2022 0:00;VP Informe;WEB;70
6522737;9/11/2022 0:00;VP Informe;WEB;65
7880382;9/11/2022 0:00;VP Informe;WEB;65
9934213;9/11/2022 0:00;VP Informe;WEB;15
9934213;9/11/2022 0:00;VP Informe;WEB;35
7802352;9/11/2022 0:00;VP Informe;WEB;65
9932453;9/11/2022 0:00;VP Informe;WEB;35
9932453;9/11/2022 0:00;VP Informe;WEB;35
9906877;9/11/2022 0:00;VP Informe;WEB;15
9934953;10/11/2022 0:00;VP Informe;WEB;15
9943301;22/11/2022 0:00;VP Informe;WEB;35
8888045;22/11/2022 0:00;VP Informe;WEB;35
8888045;22/11/2022 0:00;VP Informe;WEB;35
8645246;22/11/2022 0:00;VP Informe;WEB;65
9220999;22/11/2022 0:00;Plan;WEB;252
8888045;22/11/2022 0:00;VP Informe;WEB;35
8888045;22/11/2022 0:00;VP Informe;WEB;35
9950564;22/11/2022 0:00;VP Informe;WEB;35
9950699;22/11/2022 0:00;VP Informe;WEB;40
9358819;23/11/2022 0:00;VP Informe;WEB;35
9898311;23/11/2022 0:00;VP Informe;WEB;15
9768612;23/11/2022 0:00;VP Informe;WEB;65
7358755;23/11/2022 0:00;VP Informe;WEB;15
9893047;7/10/2022 0:00;VP Informe;WEB;35
9893047;7/10/2022 0:00;VP Informe;WEB;35
9893530;8/10/2022 0:00;VP Informe;WEB;15
9893938;8/10/2022 0:00;VP Informe;WEB;15
9893992;8/10/2022 0:00;VP Informe;WEB;15
9893992;8/10/2022 0:00;VP Informe;WEB;40
9168159;8/10/2022 0:00;VP Informe;WEB;15
9168159;8/10/2022 0:00;VP Informe;WEB;15
9893992;9/10/2022 0:00;VP Informe;WEB;15
9672221;9/10/2022 0:00;VP Informe;WEB;15
8125558;9/10/2022 0:00;VP Informe;WEB;40
9801787;10/10/2022 0:00;VP Informe;WEB;25
9801787;10/10/2022 0:00;VP Informe;WEB;15
9895062;10/10/2022 0:00;VP Informe;WEB;22
9211240;25/10/2022 0:00;VP Informe;WEB;25
8109851;25/10/2022 0:00;Bono;CALLCENTER;1000
9910697;25/10/2022 0:00;VP Informe;WEB;15
9893101;25/10/2022 0:00;VP Informe;WEB;65
8125558;25/10/2022 0:00;VP Informe;WEB;40
9119974;25/10/2022 0:00;VP Informe;WEB;9
9916517;25/10/2022 0:00;VP Informe;WEB;40
9499892;25/10/2022 0:00;VP Informe;WEB;35
7361111;26/10/2022 0:00;VP Informe;WEB;15
7673098;26/10/2022 0:00;VP Informe;WEB;35
9929934;10/11/2022 0:00;VP Informe;WEB;25
9842618;10/11/2022 0:00;VP Informe;WEB;25
9887946;10/11/2022 0:00;VP Informe;WEB;25
9057754;10/11/2022 0:00;VP Informe;WEB;35
9076952;10/11/2022 0:00;VP Informe;WEB;15
9703598;10/11/2022 0:00;Bono;CALLCENTER;1000
8760388;10/11/2022 0:00;VP Informe;WEB;25
7351225;10/11/2022 0:00;VP Informe;WEB;25
9802976;10/11/2022 0:00;VP Informe;WEB;35
7117034;10/11/2022 0:00;VP Informe;WEB;40
9057754;10/11/2022 0:00;VP Informe;WEB;25
8851816;10/11/2022 0:00;Plan;CALLCENTER;330
9951335;23/11/2022 0:00;VP Informe;WEB;40
8796700;23/11/2022 0:00;VP Informe;WEB;35
9950148;23/11/2022 0:00;VP Informe;WEB;65
8796700;23/11/2022 0:00;VP Informe;WEB;35
8796700;23/11/2022 0:00;VP Informe;WEB;35
8796700;23/11/2022 0:00;VP Informe;WEB;35
9943301;23/11/2022 0:00;VP Informe;WEB;15
9951616;23/11/2022 0:00;VP Informe;WEB;65
9951616;23/11/2022 0:00;VP Informe;WEB;65
7196762;23/11/2022 0:00;VP Informe;WEB;65
7196762;23/11/2022 0:00;VP Informe;WEB;65
7196762;23/11/2022 0:00;VP Informe;WEB;65
9951631;23/11/2022 0:00;VP Informe;WEB;65
9889304;10/10/2022 0:00;Bono;CALLCENTER;150
9109357;10/10/2022 0:00;VP Informe;WEB;25
9109357;10/10/2022 0:00;VP Informe;WEB;25
7222615;10/10/2022 0:00;VP Informe;WEB;35
9895844;10/10/2022 0:00;VP Informe;WEB;40
8317929;10/10/2022 0:00;Bono;CALLCENTER;150
9112597;10/10/2022 0:00;VP Informe;WEB;65
7340027;10/10/2022 0:00;VP Informe;WEB;25
9893602;10/10/2022 0:00;VP Informe;WEB;15
9730914;10/10/2022 0:00;VP Informe;WEB;35
7673098;26/10/2022 0:00;Bono;WEB;150
7055634;26/10/2022 0:00;Bono;WEB;14
9917076;26/10/2022 0:00;VP Informe;WEB;70
7055634;26/10/2022 0:00;Bono;WEB;150
9917336;26/10/2022 0:00;VP Informe;WEB;65
8977262;26/10/2022 0:00;VP Informe;WEB;15
7351225;26/10/2022 0:00;VP Informe;WEB;65
6534877;26/10/2022 0:00;VP Informe;WEB;22
6534877;26/10/2022 0:00;VP Informe;WEB;25
6534877;26/10/2022 0:00;VP Informe;WEB;15
6534877;26/10/2022 0:00;VP Informe;WEB;22
9831234;26/10/2022 0:00;VP Informe;WEB;65
6522737;10/11/2022 0:00;VP Informe;WEB;22
9935718;10/11/2022 0:00;VP Informe;WEB;35
8826540;10/11/2022 0:00;VP Informe;WEB;15
9935785;10/11/2022 0:00;VP Informe;WEB;25
8826540;10/11/2022 0:00;VP Informe;WEB;22
9690530;10/11/2022 0:00;VP Informe;WEB;15
9130683;10/11/2022 0:00;VP Informe;WEB;15
6522737;10/11/2022 0:00;VP Informe;WEB;70
6729708;10/11/2022 0:00;Bono;CALLCENTER;500
9936185;10/11/2022 0:00;VP Informe;WEB;40
9040813;10/11/2022 0:00;VP Informe;WEB;15
9040813;10/11/2022 0:00;VP Informe;WEB;15
9040813;10/11/2022 0:00;VP Informe;WEB;15
9850802;10/11/2022 0:00;VP Informe;WEB;25
9370999;23/11/2022 0:00;VP Informe;WEB;65
7196762;23/11/2022 0:00;Bono;WEB;150
9951920;23/11/2022 0:00;VP Informe;WEB;15
9952043;23/11/2022 0:00;VP Informe;WEB;15
9952067;23/11/2022 0:00;VP Informe;WEB;35
9952067;23/11/2022 0:00;VP Informe;WEB;15
9925959;23/11/2022 0:00;Bono;WEB;14
9173923;24/11/2022 0:00;VP Informe;WEB;15
9951697;24/11/2022 0:00;VP Informe;WEB;65
9173923;24/11/2022 0:00;VP Informe;WEB;15
9173923;24/11/2022 0:00;VP Informe;WEB;15
9364974;24/11/2022 0:00;Bono;CALLCENTER;300
9952671;24/11/2022 0:00;VP Informe;WEB;65
8708912;10/10/2022 0:00;VP Informe;WEB;15
7078425;10/10/2022 0:00;VP Informe;WEB;15
9896543;10/10/2022 0:00;VP Informe;WEB;15
9769406;11/10/2022 0:00;VP Informe;WEB;22
9896783;11/10/2022 0:00;VP Informe;WEB;65
8268231;11/10/2022 0:00;VP Informe;WEB;35
9897318;11/10/2022 0:00;VP Informe;WEB;40
8268231;11/10/2022 0:00;VP Informe;WEB;15
9897790;11/10/2022 0:00;VP Informe;WEB;40
9897745;11/10/2022 0:00;VP Informe;WEB;70
9897790;11/10/2022 0:00;VP Informe;WEB;15
9897790;11/10/2022 0:00;VP Informe;WEB;25
9730914;11/10/2022 0:00;VP Informe;WEB;35
9730914;11/10/2022 0:00;VP Informe;WEB;35
7350532;11/10/2022 0:00;Bono;CALLCENTER;500
9805860;26/10/2022 0:00;VP Informe;WEB;15
9918186;26/10/2022 0:00;VP Informe;WEB;15
9582623;27/10/2022 0:00;VP Informe;WEB;15
8139524;27/10/2022 0:00;VP Informe;WEB;110
8139524;27/10/2022 0:00;Bono;WEB;150
9780034;27/10/2022 0:00;VP Informe;WEB;9
9499892;27/10/2022 0:00;VP Informe;WEB;35
9918823;27/10/2022 0:00;VP Informe;WEB;35
8743580;27/10/2022 0:00;VP Informe;WEB;40
6385633;27/10/2022 0:00;Bono;WEB;300
7815494;27/10/2022 0:00;VP Informe;WEB;25
9915563;27/10/2022 0:00;VP Informe;WEB;35
9919202;27/10/2022 0:00;VP Informe;WEB;15
9919389;27/10/2022 0:00;VP Informe;WEB;15
9850802;11/11/2022 0:00;VP Informe;WEB;35
9053558;11/11/2022 0:00;Plan;CALLCENTER;414
9937043;11/11/2022 0:00;VP Informe;WEB;25
9937043;11/11/2022 0:00;VP Informe;WEB;40
8061312;11/11/2022 0:00;VP Informe;WEB;15
7815494;11/11/2022 0:00;VP Informe;WEB;25
9917796;11/11/2022 0:00;VP Informe;WEB;25
9937870;12/11/2022 0:00;VP Informe;WEB;25
9929553;12/11/2022 0:00;VP Informe;WEB;40
9938664;12/11/2022 0:00;VP Informe;WEB;35
9938959;13/11/2022 0:00;VP Informe;WEB;25
9939085;13/11/2022 0:00;VP Informe;WEB;25
9952911;24/11/2022 0:00;VP Informe;WEB;40
7794905;24/11/2022 0:00;VP Informe;WEB;15
9950612;24/11/2022 0:00;VP Informe;WEB;22
9950612;24/11/2022 0:00;VP Informe;WEB;70
9950612;24/11/2022 0:00;VP Informe;WEB;40
9952680;24/11/2022 0:00;VP Informe;WEB;40
9953315;24/11/2022 0:00;VP Informe;WEB;40
9953315;24/11/2022 0:00;VP Informe;WEB;22
7697432;24/11/2022 0:00;VP Informe;WEB;65
9953315;24/11/2022 0:00;VP Informe;WEB;40
9164422;24/11/2022 0:00;VP Informe;WEB;40
9406295;25/11/2022 0:00;VP Informe;WEB;25
9799404;11/10/2022 0:00;Bono;WEB;150
9893047;11/10/2022 0:00;VP Informe;WEB;35
9898012;11/10/2022 0:00;VP Informe;WEB;65
9897652;11/10/2022 0:00;VP Informe;WEB;35
9898311;11/10/2022 0:00;VP Informe;WEB;15
8743580;12/10/2022 0:00;VP Informe;WEB;40
9898770;12/10/2022 0:00;VP Informe;WEB;35
8388839;12/10/2022 0:00;VP Informe;WEB;65
9769406;12/10/2022 0:00;VP Informe;WEB;22
8388839;12/10/2022 0:00;VP Informe;WEB;65
9899240;12/10/2022 0:00;VP Informe;WEB;15
6937281;27/10/2022 0:00;VP Informe;WEB;15
9919546;27/10/2022 0:00;VP Informe;WEB;15
9040813;27/10/2022 0:00;VP Informe;WEB;15
9919513;27/10/2022 0:00;VP Informe;WEB;65
9919613;27/10/2022 0:00;VP Informe;WEB;40
9919787;27/10/2022 0:00;VP Informe;WEB;65
9919814;27/10/2022 0:00;VP Informe;WEB;25
9919787;27/10/2022 0:00;VP Informe;WEB;35
7112091;28/10/2022 0:00;VP Informe;WEB;15
7112091;28/10/2022 0:00;VP Informe;WEB;35
7673098;28/10/2022 0:00;Bono;CALLCENTER;150
9919964;28/10/2022 0:00;VP Informe;WEB;15
9599256;28/10/2022 0:00;Plan;CALLCENTER;252
7755969;28/10/2022 0:00;VP Informe;WEB;35
9939085;13/11/2022 0:00;VP Informe;WEB;15
9939235;13/11/2022 0:00;VP Informe;WEB;25
8802940;14/11/2022 0:00;VP Informe;WEB;35
9939481;14/11/2022 0:00;VP Informe;WEB;40
9939775;14/11/2022 0:00;VP Informe;WEB;35
7581166;15/11/2022 0:00;VP Informe;WEB;15
9940469;15/11/2022 0:00;VP Informe;WEB;25
8822755;15/11/2022 0:00;VP Informe;WEB;88
9879227;15/11/2022 0:00;VP Informe;WEB;6
9854225;15/11/2022 0:00;VP Informe;WEB;6
9600901;15/11/2022 0:00;VP Informe;WEB;6
9075702;26/9/2022 0:00;Bono;WEB;300
9876202;26/9/2022 0:00;VP Informe;WEB;9
9833902;26/9/2022 0:00;VP Informe;WEB;35
9833902;26/9/2022 0:00;VP Informe;WEB;35
9833902;26/9/2022 0:00;VP Informe;WEB;35
7794905;26/9/2022 0:00;VP Informe;WEB;15
9833902;26/9/2022 0:00;VP Informe;WEB;35
