ID;FECHA_REGISTRO;CANAL_REGISTRO;FECHA_CLIENTE;CLIENTEPORCAMPA•AEMAIL;FORMAJURIDICA;SECTOR;DESC_SECTOR;ESTADO;DEPARTAMENTO;TAMA•O;ANTIGUEDAD;DIASCLIENTE;CONSUMOSTOTAL;EMPRESASUNICAS_CONSULT;NUM_COMPRAS;IMPORTE_COMPRAS
8552137;28/4/2020 21:37;WEB;11/7/2020 7:18;1;EMPRESARIO;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;SANTANDER;MICRO;De 18 Meses a 3 A§os;73;1;1;1;15
6398096;27/3/2017 16:16;WEB;27/3/2017 16:16;0;SOCIEDAD;J;INFORMACI‡N Y COMUNICACIONES;ACTIVA;BOGOTA;GRANDE;M†s de 10 A§os;0;1;1;1;22
6530829;14/6/2017 7:44;WEB;21/1/2019 17:57;0;EMPRESARIO;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";INACTIVA;BOGOTA;MICRO;De 3 a 5 A§os;586;1;1;1;15
9505659;24/12/2021 15:08;Directorios;24/12/2021 15:14;0;EMPRESARIO;C;INDUSTRIAS MANUFACTURERAS;ACTIVA;SANTANDER;MICRO;De 5 a 10 A§os;0;3;3;3;52
7495213;3/12/2018 18:26;WEB;4/12/2018 11:22;0;ESAL;P;EDUCACI‡N;ACTIVA;TOLIMA;GRANDE;M†s de 10 A§os;1;4;2;3;125
7779955;13/5/2019 11:03;SEM;20/5/2019 9:52;0;SOCIEDAD;E;"DISTRIBUCI‡N DE AGUA; EVACUACI‡N Y TRATAMIENTO DE AGUAS RESIDUALES, GESTI‡N DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO AMBIENTAL";ACTIVA;BOGOTA;GRANDE;M†s de 10 A§os;7;68;27;11;540
7759206;2/5/2019 16:43;WEB;2/5/2019 16:52;0;SOCIEDAD;E;"DISTRIBUCI‡N DE AGUA; EVACUACI‡N Y TRATAMIENTO DE AGUAS RESIDUALES, GESTI‡N DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO AMBIENTAL";ACTIVA;BOGOTA;GRANDE;M†s de 10 A§os;0;3;2;2;100
9145211;21/5/2021 9:14;WEB;21/5/2021 9:16;0;EMPRESARIO;H;TRANSPORTE Y ALMACENAMIENTO;ACTIVA;BOGOTA;MICRO;Menos de 3 Meses;0;11;6;6;310
9544201;26/1/2022 9:34;WEB;26/1/2022 16:27;0;SOCIEDAD;J;INFORMACI‡N Y COMUNICACIONES;ACTIVA;SANTANDER;MICRO;M†s de 10 A§os;0;3;3;1;150
6756231;22/10/2017 10:23;Directorios;8/6/2020 14:42;0;EMPRESARIO;I;ALOJAMIENTO Y SERVICIOS DE COMIDA;INACTIVA;ANTIOQUIA;MICRO;M†s de 10 A§os;960;1;1;2;55
9296369;23/8/2021 10:19;WEB;23/8/2021 12:44;0;SOCIEDAD;L;ACTIVIDADES INMOBILIARIAS;ACTIVA;BOGOTA;GRANDE;M†s de 10 A§os;0;28;14;1;500
8740666;26/8/2020 11:25;WEB;26/8/2020 11:40;0;SOCIEDAD;J;INFORMACI‡N Y COMUNICACIONES;ACTIVA;ANTIOQUIA;MEDIANA;M†s de 10 A§os;0;28;8;3;340
9182861;16/6/2021 12:50;Directorios;16/6/2021 12:59;0;SOCIEDAD;K;ACTIVIDADES FINANCIERAS Y DE SEGUROS;ACTIVA;BOGOTA;PEQUE•A;M†s de 10 A§os;0;1;1;1;25
8494631;1/4/2020 18:59;Directorios;1/4/2020 19:12;0;EMPRESARIO;I;ALOJAMIENTO Y SERVICIOS DE COMIDA;INACTIVA;TOLIMA;MICRO;M†s de 10 A§os;0;27;10;2;335
7995790;2/9/2019 15:56;SEM;2/9/2019 16:00;0;ESAL;S;OTRAS ACTIVIDADES DE SERVICIOS;ACTIVA;BOGOTA;PEQUE•A;M†s de 10 A§os;0;7;4;4;140
9479924;30/11/2021 15:48;Directorios;30/11/2021 15:53;0;SOCIEDAD;J;INFORMACI‡N Y COMUNICACIONES;ACTIVA;BOGOTA;GRANDE;M†s de 10 A§os;0;57;26;2;315
7264095;19/7/2018 12:05;WEB;19/7/2018 13:05;0;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;ANTIOQUIA;PEQUE•A;M†s de 10 A§os;0;14;5;7;245
8633684;16/6/2020 12:41;Directorios;22/10/2020 20:27;1;EMPRESARIO;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;INACTIVA;ANTIOQUIA;MICRO;De 5 a 10 A§os;128;1;1;1;6
7061908;16/4/2018 6:14;WEB;16/4/2018 6:27;0;EMPRESARIO;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;INACTIVA;ANTIOQUIA;MICRO;De 5 a 10 A§os;0;1;1;1;40
8525958;17/4/2020 10:34;WEB;17/4/2020 10:46;0;EMPRESARIO;I;ALOJAMIENTO Y SERVICIOS DE COMIDA;INACTIVA;BOGOTA;MICRO;M†s de 10 A§os;0;1;1;1;65
8896313;1/12/2020 14:44;Directorios;1/12/2020 14:50;0;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;BOGOTA;GRANDE;M†s de 10 A§os;0;10;3;5;210
9442190;8/11/2021 19:53;Directorios;8/11/2021 19:57;0;SOCIEDAD;F;CONSTRUCCI‡N;ACTIVA;BOGOTA;MICRO;M†s de 10 A§os;0;1;1;1;15
9224009;13/7/2021 8:50;WEB;13/7/2021 8:50;0;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;ANTIOQUIA;MEDIANA;De 5 a 10 A§os;0;2;1;2;100
7149910;23/5/2018 13:55;WEB;23/5/2018 13:55;0;EMPRESARIO;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";INACTIVA;ANTIOQUIA;MICRO;M†s de 10 A§os;0;13;8;8;265
8690118;24/7/2020 22:44;WEB;24/7/2020 22:44;0;SOCIEDAD;J;INFORMACI‡N Y COMUNICACIONES;ACTIVA;BOGOTA;PEQUE•A;M†s de 10 A§os;0;5;2;4;170
8358618;5/2/2020 17:40;Directorios;5/2/2020 17:47;0;EMPRESARIO;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;ANTIOQUIA;MICRO;De 3 a 5 A§os;0;8;1;5;130
9159699;31/5/2021 17:16;WEB;31/5/2021 17:16;0;SOCIEDAD;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;ACTIVA;CALDAS;MICRO;De 5 a 10 A§os;0;2;2;2;65
8852330;1/11/2020 10:43;Directorios;10/11/2020 11:57;1;EMPRESARIO;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;SANTANDER;MICRO;De 18 Meses a 3 A§os;9;3;2;2;49
7114703;8/5/2018 17:13;Directorios;8/5/2018 17:27;0;EMPRESARIO;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;ATLANTICO;MICRO;De 3 a 18 Meses;0;1;1;1;15
6754392;20/10/2017 17:38;WEB;12/7/2019 17:07;0;SOCIEDAD;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;ACTIVA;ANTIOQUIA;PEQUE•A;M†s de 10 A§os;630;6;3;3;85
6462341;8/5/2017 12:56;WEB;9/5/2017 10:29;1;EMPRESARIO;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";INACTIVA;BOGOTA;MICRO;M†s de 10 A§os;1;1;1;1;22
6663483;5/9/2017 17:53;WEB;5/9/2017 17:53;0;SOCIEDAD;F;CONSTRUCCI‡N;ACTIVA;ANTIOQUIA;MICRO;De 5 a 10 A§os;0;1;1;1;22
9489754;7/12/2021 17:35;SEM;7/12/2021 17:38;0;ESAL;S;OTRAS ACTIVIDADES DE SERVICIOS;ACTIVA;BOGOTA;PEQUE•A;M†s de 10 A§os;0;63;33;3;514
9817200;19/8/2022 9:32;Directorios;19/8/2022 12:13;0;EMPRESARIO;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";INACTIVA;BOGOTA;MICRO;M†s de 10 A§os;0;1;1;1;15
6691352;19/9/2017 8:23;Directorios;19/9/2017 16:14;0;EMPRESARIO;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;ATLANTICO;MICRO;M†s de 10 A§os;0;1;1;1;22
9521252;11/1/2022 15:22;WEB;11/1/2022 15:29;0;SOCIEDAD;J;INFORMACI‡N Y COMUNICACIONES;INACTIVA;BOGOTA;PEQUE•A;M†s de 10 A§os;0;2;2;2;30
6753510;20/10/2017 12:37;WEB;20/10/2017 12:37;0;EMPRESARIO;I;ALOJAMIENTO Y SERVICIOS DE COMIDA;ACTIVA;BOGOTA;MICRO;M†s de 10 A§os;0;1;1;1;15
7332368;28/8/2018 8:41;WEB;28/8/2018 8:49;0;SOCIEDAD;C;INDUSTRIAS MANUFACTURERAS;ACTIVA;ANTIOQUIA;MEDIANA;De 5 a 10 A§os;0;99;28;10;1545
7487734;27/11/2018 21:53;Directorios;29/9/2020 8:29;1;SOCIEDAD;F;CONSTRUCCI‡N;ACTIVA;BOYACA;MEDIANA;M†s de 10 A§os;671;1;1;1;9
6907669;29/1/2018 20:17;Directorios;29/1/2018 20:28;0;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;RISARALDA;GRANDE;De 5 a 10 A§os;0;1;1;1;35
7097462;30/4/2018 17:33;WEB;30/4/2018 17:33;0;EMPRESARIO;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;ACTIVA;BOGOTA;MICRO;De 18 Meses a 3 A§os;0;1;1;1;35
7057626;13/4/2018 10:09;WEB;13/4/2018 12:45;0;SOCIEDAD;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;ACTIVA;BOGOTA;MEDIANA;De 5 a 10 A§os;0;1;1;1;65
8866263;10/11/2020 12:41;Directorios;11/3/2021 15:23;1;SOCIEDAD;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;ACTIVA;BOGOTA;MICRO;De 5 a 10 A§os;121;1;1;1;20
7931956;1/8/2019 11:21;WEB;1/8/2019 11:37;0;SOCIEDAD;J;INFORMACI‡N Y COMUNICACIONES;ACTIVA;BOGOTA;PEQUE•A;De 5 a 10 A§os;0;1;1;1;300
9907195;19/10/2022 8:42;Directorios;19/10/2022 15:05;0;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;BOGOTA;MEDIANA;M†s de 10 A§os;0;35;15;5;210
6483809;18/5/2017 17:24;SEM;18/5/2017 17:27;0;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;BOGOTA;MICRO;M†s de 10 A§os;0;1;1;1;15
6912391;1/2/2018 15:39;Directorios;21/6/2018 11:14;0;EMPRESARIO;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;QUINDIO;MICRO;De 5 a 10 A§os;140;3;1;1;15
7186385;7/6/2018 15:58;Directorios;7/6/2018 20:58;0;SOCIEDAD;F;CONSTRUCCI‡N;ACTIVA;CUNDINAMARCA;MICRO;De 5 a 10 A§os;0;1;1;1;15
8768488;11/9/2020 8:12;WEB;14/9/2020 10:03;0;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;BOLIVAR;PEQUE•A;M†s de 10 A§os;3;1;1;1;70
7663362;12/3/2019 17:23;Directorios;29/1/2021 10:46;0;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;BOGOTA;PEQUE•A;De 5 a 10 A§os;689;1;1;1;40
9109635;26/4/2021 21:44;Directorios;26/4/2021 22:10;0;SOCIEDAD;F;CONSTRUCCI‡N;ACTIVA;BOGOTA;PEQUE•A;M†s de 10 A§os;0;1;1;1;15
9326847;7/9/2021 11:41;WEB;7/9/2021 11:52;0;EMPRESARIO;F;CONSTRUCCI‡N;INACTIVA;ANTIOQUIA;MICRO;De 5 a 10 A§os;0;1;1;1;15
6799151;13/11/2017 17:17;WEB;17/11/2017 20:18;0;EMPRESARIO;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;ACTIVA;ANTIOQUIA;SIN DETERMINAR;De 5 a 10 A§os;4;14;13;2;100
7439894;29/10/2018 10:08;Directorios;11/2/2019 13:42;0;EMPRESARIO;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";INACTIVA;CUNDINAMARCA;MICRO;M†s de 10 A§os;105;1;1;1;25
6510045;2/6/2017 9:07;WEB;5/6/2017 10:55;0;SOCIEDAD;C;INDUSTRIAS MANUFACTURERAS;ACTIVA;CUNDINAMARCA;GRANDE;M†s de 10 A§os;3;304;55;8;4300
9347584;17/9/2021 10:38;SEM;17/9/2021 11:13;0;EMPRESARIO;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;CALDAS;MICRO;De 3 a 18 Meses;0;1;1;1;15
9729286;9/6/2022 11:27;Directorios;9/6/2022 11:52;0;EMPRESARIO;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";INACTIVA;ANTIOQUIA;MICRO;M†s de 10 A§os;0;1;1;1;40
6981648;8/3/2018 12:32;WEB;8/3/2018 15:12;0;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;VALLE;MEDIANA;De 5 a 10 A§os;0;39;10;3;900
7623300;2/3/2019 14:02;Directorios;2/3/2019 14:07;0;EMPRESARIO;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;ACTIVA;BOGOTA;MICRO;De 5 a 10 A§os;0;1;1;1;35
6353454;17/2/2017 11:08;Directorios;23/5/2017 11:49;1;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;BOGOTA;MICRO;M†s de 10 A§os;95;4;4;1;22
9385992;7/10/2021 21:52;Directorios;7/10/2021 22:38;0;EMPRESARIO;S;OTRAS ACTIVIDADES DE SERVICIOS;INACTIVA;ANTIOQUIA;MICRO;M†s de 10 A§os;0;2;2;2;57
7129037;15/5/2018 10:21;Directorios;15/5/2018 10:26;0;SOCIEDAD;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO;ACTIVA;ANTIOQUIA;PEQUE•A;M†s de 10 A§os;0;1;1;1;15
8454647;11/3/2020 18:11;Directorios;11/3/2020 18:14;0;SOCIEDAD;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;ACTIVA;BOGOTA;GRANDE;M†s de 10 A§os;0;1;1;1;15
8480865;25/3/2020 17:26;WEB;25/3/2020 17:26;0;EMPRESARIO;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;CHOCO;MICRO;De 18 Meses a 3 A§os;0;3;3;3;85
8623075;8/6/2020 20:17;WEB;11/8/2020 9:37;0;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;MAGDALENA;MEDIANA;M†s de 10 A§os;64;15;7;12;330
7624430;3/3/2019 21:02;Directorios;31/3/2019 21:58;0;EMPRESARIO;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";INACTIVA;BOGOTA;MICRO;M†s de 10 A§os;28;1;1;1;35
9702419;18/5/2022 13:53;WEB;18/5/2022 14:00;0;SOCIEDAD EXTRANJERA;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;FUERA DEL PAIS;MEDIANA;M†s de 10 A§os;0;2;1;2;130
6513691;5/6/2017 9:16;WEB;5/6/2017 9:16;0;SOCIEDAD;C;INDUSTRIAS MANUFACTURERAS;INACTIVA;ATLANTICO;MEDIANA;M†s de 10 A§os;0;2;1;2;43
9643956;1/4/2022 22:38;WEB;1/4/2022 22:50;0;SOCIEDAD;L;ACTIVIDADES INMOBILIARIAS;ACTIVA;BOGOTA;GRANDE;M†s de 10 A§os;0;8;4;5;265
8624261;9/6/2020 14:06;Directorios;9/6/2020 14:13;0;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;BOGOTA;MEDIANA;M†s de 10 A§os;0;1;1;1;35
6407440;3/4/2017 11:35;WEB;3/4/2017 11:37;0;SOCIEDAD;C;INDUSTRIAS MANUFACTURERAS;ACTIVA;BOGOTA;GRANDE;M†s de 10 A§os;0;5;2;1;500
7345685;4/9/2018 13:33;Directorios;14/10/2020 8:46;1;EMPRESARIO;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;INACTIVA;BOGOTA;MICRO;M†s de 10 A§os;771;1;1;1;9
9009599;25/2/2021 10:24;WEB;25/2/2021 10:27;0;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;ATLANTICO;PEQUE•A;De 5 a 10 A§os;0;14;6;1;300
6934030;16/2/2018 9:47;WEB;16/2/2018 12:53;0;EMPRESARIO;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;INACTIVA;BOGOTA;MICRO;M†s de 10 A§os;0;1;1;1;150
6813019;20/11/2017 15:38;Directorios;8/5/2020 9:53;1;EMPRESARIO;C;INDUSTRIAS MANUFACTURERAS;ACTIVA;ANTIOQUIA;MICRO;De 5 a 10 A§os;900;1;1;1;15
9817940;19/8/2022 14:56;WEB;19/8/2022 14:59;0;SOCIEDAD;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;ACTIVA;BOGOTA;GRANDE;M†s de 10 A§os;0;26;11;2;600
7280798;28/7/2018 11:20;WEB;28/7/2018 11:20;0;EMPRESARIO;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;ACTIVA;NORTE SANTANDER;MICRO;De 5 a 10 A§os;0;1;1;1;15
6601788;26/7/2017 18:12;WEB;4/6/2019 19:36;0;EMPRESARIO;J;INFORMACI‡N Y COMUNICACIONES;INACTIVA;ANTIOQUIA;MICRO;M†s de 10 A§os;678;5;3;1;15
7628055;5/3/2019 14:08;Directorios;4/5/2022 11:17;0;EMPRESARIO;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;BOLIVAR;MICRO;De 18 Meses a 3 A§os;1156;1;1;1;15
7564885;29/1/2019 9:19;Directorios;29/1/2019 9:42;0;SOCIEDAD;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;INACTIVA;ANTIOQUIA;MICRO;De 5 a 10 A§os;0;1;1;1;15
8355299;4/2/2020 16:32;Directorios;18/2/2020 15:48;0;SOCIEDAD;C;INDUSTRIAS MANUFACTURERAS;ACTIVA;ANTIOQUIA;MICRO;De 3 a 5 A§os;14;7;4;3;120
6673167;11/9/2017 6:45;Directorios;11/9/2017 6:55;0;SOCIEDAD;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;ACTIVA;TOLIMA;MICRO;M†s de 10 A§os;0;17;1;1;15
8118037;26/10/2019 17:34;Directorios;25/11/2019 9:46;0;EMPRESARIO;S;OTRAS ACTIVIDADES DE SERVICIOS;INACTIVA;ANTIOQUIA;MICRO;M†s de 10 A§os;30;1;1;1;35
8877625;18/11/2020 12:46;WEB;18/11/2020 13:42;0;EMPRESARIO;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;INACTIVA;BOYACA;MICRO;M†s de 10 A§os;0;1;1;1;65
8764752;9/9/2020 11:32;SEM;9/9/2020 12:03;0;SOCIEDAD;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;ACTIVA;BOGOTA;MICRO;M†s de 10 A§os;0;1;1;1;88
8612461;2/6/2020 10:57;WEB;2/6/2020 11:14;0;EMPRESARIO;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;ACTIVA;BOGOTA;MICRO;De 18 Meses a 3 A§os;0;1;1;1;15
6569004;8/7/2017 12:16;WEB;24/12/2018 12:12;0;SOCIEDAD;L;ACTIVIDADES INMOBILIARIAS;ACTIVA;VALLE;PEQUE•A;M†s de 10 A§os;534;1;1;1;40
9343231;15/9/2021 13:43;Directorios;15/9/2021 13:55;0;EMPRESARIO;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;INACTIVA;VALLE;MICRO;De 3 a 5 A§os;0;1;1;1;40
7326505;24/8/2018 9:16;WEB;24/8/2018 9:18;0;SOCIEDAD;H;TRANSPORTE Y ALMACENAMIENTO;ACTIVA;BOGOTA;PEQUE•A;M†s de 10 A§os;0;8;4;1;300
8859666;6/11/2020 8:14;Directorios;6/11/2020 8:20;0;SOCIEDAD;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO;ACTIVA;BOGOTA;PEQUE•A;M†s de 10 A§os;0;1;1;1;25
6819576;23/11/2017 8:17;WEB;23/11/2017 8:20;0;EMPRESARIO;S;OTRAS ACTIVIDADES DE SERVICIOS;ACTIVA;BOGOTA;MICRO;De 5 a 10 A§os;0;26;13;3;271
8960021;28/1/2021 12:08;WEB;28/1/2021 12:08;0;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;BOGOTA;GRANDE;De 3 a 5 A§os;0;3;2;4;372
8067398;4/10/2019 9:23;WEB;24/10/2019 14:13;0;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;BOGOTA;GRANDE;M†s de 10 A§os;20;3;2;1;40
6713430;29/9/2017 17:36;WEB;29/9/2017 17:48;0;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;CUNDINAMARCA;MEDIANA;M†s de 10 A§os;0;1;1;1;22
9965301;6/12/2022 16:28;WEB;6/12/2022 16:28;0;SOCIEDAD;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;ACTIVA;ANTIOQUIA;MICRO;M†s de 10 A§os;0;45;16;3;868
7162552;28/5/2018 17:55;Directorios;16/12/2020 11:20;0;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;BOGOTA;PEQUE•A;De 5 a 10 A§os;933;55;22;4;665
8794708;26/9/2020 11:15;SEM;27/9/2020 12:33;0;EMPRESARIO;C;INDUSTRIAS MANUFACTURERAS;INACTIVA;BOGOTA;MICRO;M†s de 10 A§os;1;5;3;5;115
8521456;15/4/2020 13:51;Directorios;29/7/2020 21:04;0;EMPRESARIO;L;ACTIVIDADES INMOBILIARIAS;ACTIVA;BOGOTA;MICRO;Menos de 3 Meses;105;1;1;1;15
6862254;22/12/2017 11:42;WEB;22/12/2017 11:42;1;SOCIEDAD;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO;ACTIVA;BOLIVAR;PEQUE•A;M†s de 10 A§os;0;1;1;1;22
9611761;11/3/2022 9:49;SEM;11/3/2022 10:02;0;SOCIEDAD;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;ACTIVA;ANTIOQUIA;PEQUE•A;M†s de 10 A§os;0;1;1;1;25
6337670;3/2/2017 9:13;WEB;4/10/2017 11:45;0;EMPRESARIO;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;BOGOTA;MICRO;M†s de 10 A§os;243;1656;1391;1;210
7377286;21/9/2018 11:18;WEB;21/9/2018 11:18;0;SOCIEDAD;N;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO;ACTIVA;BOLIVAR;PEQUE•A;M†s de 10 A§os;0;4;3;2;60
6842379;6/12/2017 13:02;Directorios;6/12/2017 14:27;0;EMPRESARIO;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;ACTIVA;BOGOTA;MICRO;M†s de 10 A§os;0;4;3;1;15
9407787;20/10/2021 16:06;WEB;20/10/2021 16:06;0;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;BOGOTA;PEQUE•A;M†s de 10 A§os;0;1;1;1;65
6542940;21/6/2017 16:51;Directorios;28/6/2017 14:23;0;SOCIEDAD;G;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACI‡N DE VEH÷CULOS AUTOMOTORES Y MOTOCICLETAS";ACTIVA;RISARALDA;GRANDE;De 5 a 10 A§os;7;1;1;1;70
9027138;8/3/2021 8:00;SEM;8/3/2021 21:25;0;SOCIEDAD;M;ACTIVIDADES PROFESIONALES, CIENT÷FICAS Y TêCNICAS;ACTIVA;BOGOTA;MEDIANA;M†s de 10 A§os;1;13;5;6;200
8059519;1/10/2019 10:01;WEB;1/10/2019 10:40;0;SOCIEDAD;C;INDUSTRIAS MANUFACTURERAS;ACTIVA;ANTIOQUIA;GRANDE;M†s de 10 A§os;0;14;5;1;300
